tweet,date,city,user_location,id,link
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/gxnyPqPkfA",2020-11-01 13:04:39,Mocoa,Mocoa,1322887276347744256,https://twitter.com/i/web/status/1322887276347744256
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/1Rv7lU3yWr",2020-11-01 13:03:41,Mocoa,Mocoa,1322887034067914752,https://twitter.com/i/web/status/1322887034067914752
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/4vbqs0CGIz",2020-11-01 13:03:05,Mocoa,Mocoa,1322886881571491840,https://twitter.com/i/web/status/1322886881571491840
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/fkThbz2dAc",2020-11-01 13:02:55,Mocoa,Mocoa,1322886839762604032,https://twitter.com/i/web/status/1322886839762604032
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/zgQaOFLtxE",2020-11-01 12:41:36,Mocoa,Mocoa,1322881476367626241,https://twitter.com/i/web/status/1322881476367626241
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/AGvqCQJ4NI",2020-11-01 12:41:29,Mocoa,Mocoa,1322881447175327746,https://twitter.com/i/web/status/1322881447175327746
"Felicitaciones 👏 👏 👏 Bendiciones 🙏 😘 
Hasta El Próximo Halloween 🎃 
Los queremos muchísimo 💛 https://t.co/A1U3kWoy4B",2020-11-01 12:40:52,Mocoa,Mocoa,1322881292158062592,https://twitter.com/i/web/status/1322881292158062592
¿Qué hacían los defensores de la cuarentena reunidos celebrando Halloween ayer?,2020-11-01 16:39:58,Puerto Carreño,"Caracas, Venezuela",1322941464087855105,https://twitter.com/i/web/status/1322941464087855105
"#PromoFLASH de #Halloween
¡Adivina el adivinador y de 20 dólares serás ganador! 🔮✨
Pon atención a nuestras pistas, compra los productos misteriosos en #GUUAO a través del enlace de nuestro link y ganarás si estás entre los primeros 10 usuarios en hacerlo🎃. Pista 👇(...) https://t.co/I1EqMiVLn7",2020-10-31 00:38:53,Puerto Carreño,Venezuela,1322337210016911360,https://twitter.com/i/web/status/1322337210016911360
"Decora su casa para Halloween con un crimen y la policía lo visita

 Decora su casa para Halloween con un crimen y la policía lo visita

La decoración de Halloween de la escena del crimen de un estadounidense es tan realista que los vecinos están llamando a la policía para i… https://t.co/80WQf8bcjt",2020-10-30 09:31:58,Puerto Carreño,Isla Margarita Venezuela,1322108977778466816,https://twitter.com/i/web/status/1322108977778466816
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/jvrkBj2x3h,2020-10-31 20:07:12,Inírida,"Guaviare, Colombia",1322631226268803073,https://twitter.com/i/web/status/1322631226268803073
